"ind"	"control_ind"	"year"	"plot"	"pathogen"	"trait1"	"trait2"	"trait3"
"Coll0237"	0	2018	"174"	"FALSE"	71.76577	20.2386	0
"Coll0238"	0	2018	"175"	"FALSE"	155.48668	17.54588	0
"Coll0238"	0	2018	"176"	"FALSE"	113.82785	18.61048	0
"Coll0239"	0	2018	"177"	"FALSE"	91.66799	21.21146	0
"Coll0239"	0	2018	"178"	"FALSE"	85.08599	21.37313	0
"Coll0240"	0	2018	"179"	"FALSE"	97.33967	20.11606	0
"Coll0240"	0	2018	"180"	"FALSE"	113.45915	19.19488	0
"Coll0241"	0	2018	"181"	"FALSE"	80.45513	20.20261	0
"Coll0241"	0	2018	"182"	"FALSE"	73.94003	21.19037	0
"Coll0242"	0	2018	"183"	"FALSE"	91.41281	19.95371	0
"Coll0242"	0	2018	"184"	"FALSE"	87.84669	19.18204	0
"Coll0243"	0	2018	"185"	"FALSE"	72.83662	19.20659	0
"Coll0243"	0	2018	"186"	"FALSE"	89.53632	18.44457	0
"Coll0244"	0	2018	"187"	"FALSE"	130.71981	17.39324	0
"Coll0244"	0	2018	"188"	"FALSE"	125.18362	17.87345	0
"Coll0245"	0	2018	"189"	"FALSE"	132.75096	17.64078	0
"Coll0245"	0	2018	"190"	"FALSE"	124.01956	18.25323	0
"Coll0246"	0	2018	"191"	"FALSE"	107.4637	20.41331	0
"Coll0246"	0	2018	"192"	"FALSE"	85.28085	19.42697	0
"Coll0247"	0	2018	"193"	"FALSE"	86.57902	19.26981	0
"Coll0247"	0	2018	"194"	"FALSE"	85.95894	19.47286	0
"Coll0248"	0	2018	"195"	"FALSE"	117.34926	19.09668	0
"Coll0248"	0	2018	"196"	"FALSE"	94.05362	18.09396	0
"Coll0249"	0	2018	"197"	"FALSE"	83.53864	20.38233	0
"Coll0249"	0	2018	"198"	"FALSE"	87.19451	20.05116	0
"Coll0250"	0	2018	"199"	"FALSE"	95.79515	19.94148	0
"Coll0250"	0	2018	"200"	"FALSE"	106.04104	19.79647	0
"Coll0251"	0	2018	"201"	"FALSE"	98.78652	19.9289	0
"Coll0251"	0	2018	"202"	"FALSE"	127.86873	19.57414	0
"Coll0252"	0	2018	"203"	"FALSE"	130.69413	18.88792	0
"Coll0252"	0	2018	"204"	"FALSE"	114.86915	17.92864	0
"Coll0253"	0	2018	"205"	"FALSE"	83.27554	21.86898	0
"Coll0253"	0	2018	"206"	"FALSE"	71.59536	19.46396	0
"Coll0254"	0	2018	"207"	"FALSE"	101.99924	19.66151	0
"Coll0254"	0	2018	"208"	"FALSE"	93.86136	20.54896	0
"Coll0255"	0	2018	"209"	"FALSE"	127.56497	16.93804	0
"Coll0255"	0	2018	"210"	"FALSE"	119.55516	18.47972	0
"Coll0256"	0	2018	"211"	"FALSE"	82.35055	18.90433	0
"Coll0256"	0	2018	"212"	"FALSE"	115.4409	20.49101	0
"Coll0257"	0	2018	"213"	"FALSE"	104.71687	20.32866	0
"Coll0257"	0	2018	"214"	"FALSE"	85.50881	22.24853	0
"Coll0258"	0	2018	"215"	"FALSE"	101.27497	20.03785	0
"Coll0258"	0	2018	"216"	"FALSE"	112.41781	20.96091	0
"Coll0259"	0	2018	"217"	"FALSE"	94.71937	20.02241	0
"Coll0259"	0	2018	"218"	"FALSE"	111.97643	19.78903	0
"Coll0260"	0	2018	"219"	"FALSE"	74.74293	17.31064	0
"Coll0260"	0	2018	"220"	"FALSE"	82.84445	16.8167	0
"Coll0261"	0	2018	"221"	"FALSE"	133.57303	22.25104	0
"Coll0261"	0	2018	"222"	"FALSE"	127.58071	21.72931	0
"Coll0262"	0	2018	"223"	"FALSE"	107.38985	19.31197	0
"Coll0262"	0	2018	"224"	"FALSE"	106.75084	19.63724	0
"Coll0263"	0	2018	"225"	"FALSE"	95.02612	21.91735	0
"Coll0263"	0	2018	"226"	"FALSE"	79.24338	21.39166	0
"Coll0264"	0	2018	"227"	"FALSE"	131.09431	20.92676	0
"Coll0264"	0	2018	"228"	"FALSE"	103.30108	19.51393	0
"Coll0265"	0	2018	"229"	"FALSE"	138.99943	20.65839	0
"Coll0265"	0	2018	"230"	"FALSE"	79.05295	19.8115	0
"Coll0266"	0	2018	"231"	"FALSE"	119.60232	18.95972	0
"Coll0266"	0	2018	"232"	"FALSE"	114.50782	18.59072	0
"Coll0267"	0	2018	"233"	"FALSE"	108.2677	19.2542	0
"Coll0267"	0	2018	"234"	"FALSE"	99.74824	18.62373	0
"Coll0268"	0	2018	"235"	"FALSE"	90.47954	19.44173	0
"Coll0268"	0	2018	"236"	"FALSE"	81.25298	17.85624	0
"Coll0269"	0	2018	"237"	"FALSE"	83.44998	17.22099	0
"Coll0269"	0	2018	"238"	"FALSE"	90.45551	16.73242	0
"Coll0270"	0	2018	"239"	"FALSE"	95.98705	20.3978	0
"Coll0270"	0	2018	"240"	"FALSE"	121.31024	18.89502	0
"Coll0271"	0	2018	"241"	"FALSE"	82.65276	21.72814	0
"Coll0271"	0	2018	"242"	"FALSE"	105.13046	20.11602	0
"Coll0272"	0	2018	"243"	"FALSE"	121.27026	19.13156	0
"Coll0272"	0	2018	"244"	"FALSE"	113.78665	19.1971	0
"Coll0273"	0	2018	"245"	"FALSE"	125.07963	18.08046	0
"Coll0273"	0	2018	"246"	"FALSE"	85.0979	18.04715	0
"Coll0274"	0	2018	"247"	"FALSE"	120.0112	19.16968	0
"Coll0274"	0	2018	"248"	"FALSE"	137.03683	17.05806	0
"Coll0275"	0	2018	"249"	"FALSE"	124.84815	21.27469	0
"Coll0275"	0	2018	"250"	"FALSE"	125.98077	21.80324	0
"Coll0276"	0	2018	"251"	"FALSE"	117.70266	17.8661	0
"Coll0276"	0	2018	"252"	"FALSE"	130.95206	17.41005	0
"Coll0277"	0	2018	"253"	"FALSE"	67.94782	18.37254	0
"Coll0277"	0	2018	"254"	"FALSE"	107.65585	19.3986	0
"Coll0278"	0	2018	"255"	"FALSE"	109.08863	20.27855	0
"Coll0278"	0	2018	"256"	"FALSE"	91.32662	19.56295	0
"Coll0279"	0	2018	"257"	"FALSE"	97.96019	20.73181	0
"Coll0279"	0	2018	"258"	"FALSE"	83.57149	20.64322	0
"Coll0280"	0	2018	"259"	"FALSE"	68.54144	20.09643	0
"Coll0280"	0	2018	"260"	"FALSE"	79.53611	20.60426	0
"Coll0281"	0	2018	"261"	"FALSE"	64.97319	19.13336	0
"Coll0281"	0	2018	"262"	"FALSE"	84.33397	19.60844	0
"Coll0282"	0	2018	"263"	"FALSE"	83.31787	23.4296	0
"Coll0282"	0	2018	"264"	"FALSE"	90.06603	20.82747	0
"Coll0283"	0	2018	"265"	"FALSE"	123.18557	17.47274	0
"Coll0283"	0	2018	"266"	"FALSE"	80.65881	18.1966	0
"Coll0284"	0	2018	"267"	"FALSE"	82.99555	20.19549	0
"Coll0284"	0	2018	"268"	"FALSE"	82.92521	20.33389	0
"Coll0285"	0	2018	"269"	"FALSE"	62.27093	19.8374	0
"Coll0285"	0	2018	"270"	"FALSE"	82.26622	19.67502	0
"Coll0286"	0	2018	"271"	"FALSE"	94.82126	18.59721	0
"Coll0286"	0	2018	"272"	"FALSE"	101.78412	17.84002	0
"Coll0287"	0	2018	"273"	"FALSE"	92.05111	21.07451	0
"Coll0287"	0	2018	"274"	"FALSE"	130.69629	19.99514	0
"Coll0288"	0	2018	"275"	"FALSE"	55.26834	22.51096	0
"Coll0288"	0	2018	"276"	"FALSE"	75.74365	23.08744	0
"Coll0289"	0	2018	"277"	"FALSE"	122.01264	21.34401	0
"Coll0289"	0	2018	"278"	"FALSE"	112.1111	21.87259	0
"Coll0290"	0	2018	"279"	"FALSE"	100.7637	19.86479	0
"Coll0290"	0	2018	"280"	"FALSE"	98.17507	18.9949	0
"Coll0291"	0	2018	"281"	"FALSE"	111.38687	15.95614	0
"Coll0291"	0	2018	"282"	"FALSE"	102.45438	18.21039	0
"Coll0292"	0	2018	"283"	"FALSE"	72.1941	19.36296	0
"Coll0292"	0	2018	"284"	"FALSE"	102.44315	18.57776	0
"Coll0293"	0	2018	"285"	"FALSE"	109.89736	19.68458	0
"Coll0293"	0	2018	"286"	"FALSE"	95.93697	20.60295	0
"Coll0294"	0	2018	"287"	"FALSE"	57.46177	20.4096	0
"Coll0294"	0	2018	"288"	"FALSE"	74.24959	20.80167	0
"Coll0295"	0	2018	"289"	"FALSE"	111.97325	20.50252	0
"Coll0295"	0	2018	"290"	"FALSE"	118.59179	19.85269	0
"Coll0296"	0	2018	"291"	"FALSE"	79.76576	22.38595	0
"Coll0296"	0	2018	"292"	"FALSE"	57.63474	21.36276	0
"Coll0297"	0	2018	"293"	"FALSE"	122.57736	19.11038	0
"Coll0297"	0	2018	"294"	"FALSE"	133.53084	20.44802	0
"Coll0298"	0	2018	"295"	"FALSE"	85.95396	17.5723	0
"Coll0298"	0	2018	"296"	"FALSE"	85.88579	18.29723	0
"Coll0299"	0	2018	"297"	"FALSE"	109.5752	19.37729	0
"Coll0299"	0	2018	"298"	"FALSE"	124.99905	18.57214	0
"Coll0300"	0	2018	"299"	"FALSE"	99.85318	21.73632	0
"Coll0300"	0	2018	"300"	"FALSE"	100.31914	21.18163	0
"Coll0226"	0	2019	"1"	"TRUE"	84.41104	15.83439	1
"Coll0226"	0	2019	"2"	"TRUE"	76.8094	16.13968	1
"Coll0227"	0	2019	"3"	"TRUE"	109.10869	15.96772	1
"Coll0227"	0	2019	"4"	"TRUE"	83.65484	18.32908	1
"Coll0228"	0	2019	"5"	"TRUE"	95.65351	18.75568	1
"Coll0228"	0	2019	"6"	"TRUE"	88.27377	18.12195	1
"Coll0229"	0	2019	"7"	"TRUE"	52.39903	14.87124	1
"Coll0229"	0	2019	"8"	"TRUE"	66.93165	13.61456	1
"Coll0230"	0	2019	"9"	"TRUE"	99.0491	15.53484	0
"Coll0230"	0	2019	"10"	"TRUE"	105.79901	16.88409	1
"Coll0231"	0	2019	"11"	"TRUE"	20.93424	16.54158	1
"Coll0231"	0	2019	"12"	"TRUE"	41.72251	17.3537	1
"Coll0232"	0	2019	"13"	"TRUE"	116.90408	13.52346	0
"Coll0232"	0	2019	"14"	"TRUE"	64.76881	14.46656	0
"Coll0233"	0	2019	"15"	"TRUE"	66.56905	15.52343	1
"Coll0233"	0	2019	"16"	"TRUE"	70.06984	16.74026	1
"Coll0234"	0	2019	"17"	"TRUE"	98.206	14.96355	1
"Coll0234"	0	2019	"18"	"TRUE"	108.29461	13.72284	1
"Coll0235"	0	2019	"19"	"TRUE"	91.07605	16.36241	1
"Coll0235"	0	2019	"20"	"TRUE"	74.51473	16.46726	1
"Coll0236"	0	2019	"21"	"TRUE"	97.25206	15.33828	0
"Coll0236"	0	2019	"22"	"TRUE"	76.80413	14.95817	0
"Coll0237"	0	2019	"23"	"TRUE"	58.42467	16.01711	1
"Coll0237"	0	2019	"24"	"TRUE"	56.37478	17.06689	1
"Coll0238"	0	2019	"25"	"TRUE"	110.44188	14.12346	1
"Coll0238"	0	2019	"26"	"TRUE"	101.46263	15.05172	1
"Coll0239"	0	2019	"27"	"TRUE"	72.58021	16.63512	1
"Coll0239"	0	2019	"28"	"TRUE"	63.99006	17.51712	1
"Coll0240"	0	2019	"29"	"TRUE"	62.63952	16.32738	1
"Coll0240"	0	2019	"30"	"TRUE"	70.39962	16.91872	1
"Coll0241"	0	2019	"31"	"TRUE"	66.16214	16.68929	1
"Coll0241"	0	2019	"32"	"TRUE"	55.99685	16.14375	1
"Coll0242"	0	2019	"33"	"TRUE"	56.60685	14.42268	1
"Coll0242"	0	2019	"34"	"TRUE"	52.55876	15.57845	1
"Coll0243"	0	2019	"35"	"TRUE"	50.19915	14.37423	1
"Coll0243"	0	2019	"36"	"TRUE"	62.53466	14.50377	1
"Coll0244"	0	2019	"37"	"TRUE"	84.57125	13.51993	0
"Coll0244"	0	2019	"38"	"TRUE"	116.6065	14.5938	0
"Coll0245"	0	2019	"39"	"TRUE"	66.12674	14.65759	1
"Coll0245"	0	2019	"40"	"TRUE"	80.82084	14.25801	1
"Coll0246"	0	2019	"41"	"TRUE"	70.95476	15.61207	1
"Coll0246"	0	2019	"42"	"TRUE"	69.33585	16.28411	1
"Coll0247"	0	2019	"43"	"TRUE"	57.20405	15.75654	1
"Coll0247"	0	2019	"44"	"TRUE"	58.88862	16.94878	1
"Coll0248"	0	2019	"45"	"TRUE"	64.09635	15.33276	1
"Coll0248"	0	2019	"46"	"TRUE"	90.34956	15.62062	1
"Coll0249"	0	2019	"47"	"TRUE"	64.84936	16.831	1
"Coll0249"	0	2019	"48"	"TRUE"	67.99705	18.15826	1
"Coll0250"	0	2019	"49"	"TRUE"	118.10352	17.47816	1
"Coll0250"	0	2019	"50"	"TRUE"	83.40858	15.24154	1
"Coll0251"	0	2019	"51"	"TRUE"	70.68939	15.8645	1
"Coll0251"	0	2019	"52"	"TRUE"	74.09139	15.59086	1
"Coll0252"	0	2019	"53"	"TRUE"	74.36306	13.54759	1
"Coll0252"	0	2019	"54"	"TRUE"	94.68376	15.30945	1
"Coll0253"	0	2019	"55"	"TRUE"	71.56822	17.81409	1
"Coll0253"	0	2019	"56"	"TRUE"	84.03782	17.10246	1
"Coll0254"	0	2019	"57"	"TRUE"	71.09902	17.04131	1
"Coll0254"	0	2019	"58"	"TRUE"	79.58826	16.14495	1
"Coll0255"	0	2019	"59"	"TRUE"	87.43838	13.63074	1
"Coll0255"	0	2019	"60"	"TRUE"	124.28222	14.07812	1
"Coll0256"	0	2019	"61"	"TRUE"	86.31591	15.32553	0
"Coll0256"	0	2019	"62"	"TRUE"	108.93321	15.05787	0
"Coll0257"	0	2019	"63"	"TRUE"	99.28454	17.63962	1
"Coll0257"	0	2019	"64"	"TRUE"	72.64915	17.03835	1
"Coll0258"	0	2019	"65"	"TRUE"	82.77001	15.49525	1
"Coll0258"	0	2019	"66"	"TRUE"	67.36879	16.58384	1
"Coll0259"	0	2019	"67"	"TRUE"	56.19115	16.46574	1
"Coll0259"	0	2019	"68"	"TRUE"	49.95724	16.12245	1
"Coll0260"	0	2019	"69"	"TRUE"	53.09433	14.3873	1
"Coll0260"	0	2019	"70"	"TRUE"	47.75419	13.89993	1
"Coll0261"	0	2019	"71"	"TRUE"	101.64744	17.92487	1
"Coll0261"	0	2019	"72"	"TRUE"	96.21118	18.78902	1
"Coll0262"	0	2019	"73"	"TRUE"	73.17412	15.74375	1
"Coll0262"	0	2019	"74"	"TRUE"	79.61995	15.09698	1
"Coll0263"	0	2019	"75"	"TRUE"	58.12134	19.43185	1
"Coll0263"	0	2019	"76"	"TRUE"	71.4819	18.1635	1
"Coll0264"	0	2019	"77"	"TRUE"	75.78957	16.60495	1
"Coll0264"	0	2019	"78"	"TRUE"	85.06878	17.56317	1
"Coll0265"	0	2019	"79"	"TRUE"	71.29634	16.02057	1
"Coll0265"	0	2019	"80"	"TRUE"	83.87468	15.03973	1
"Coll0266"	0	2019	"81"	"TRUE"	67.81367	16.00308	1
"Coll0266"	0	2019	"82"	"TRUE"	89.73284	13.39566	1
"Coll0267"	0	2019	"83"	"TRUE"	91.75099	15.17055	1
"Coll0267"	0	2019	"84"	"TRUE"	57.25059	14.91538	1
"Coll0268"	0	2019	"85"	"TRUE"	75.71788	13.21394	1
"Coll0268"	0	2019	"86"	"TRUE"	68.93091	13.57308	1
"Coll0269"	0	2019	"87"	"TRUE"	70.93415	14.29114	0
"Coll0269"	0	2019	"88"	"TRUE"	88.9146	13.48696	0
"Coll0270"	0	2019	"89"	"TRUE"	78.17271	15.73947	1
"Coll0270"	0	2019	"90"	"TRUE"	50.33224	15.19582	1
"Coll0271"	0	2019	"91"	"TRUE"	44.47263	15.52848	1
"Coll0271"	0	2019	"92"	"TRUE"	65.79416	16.76495	1
"Coll0272"	0	2019	"93"	"TRUE"	77.8637	15.34154	1
"Coll0272"	0	2019	"94"	"TRUE"	72.37734	14.16526	1
"Coll0273"	0	2019	"95"	"TRUE"	68.94988	15.27488	1
"Coll0273"	0	2019	"96"	"TRUE"	93.56829	14.77993	1
"Coll0274"	0	2019	"97"	"TRUE"	129.31456	15.03017	0
"Coll0274"	0	2019	"98"	"TRUE"	100.78472	13.3271	0
"Coll0275"	0	2019	"99"	"TRUE"	93.30204	17.65504	0
"Coll0275"	0	2019	"100"	"TRUE"	108.33325	18.43599	0
"Coll0276"	0	2019	"101"	"TRUE"	85.58286	13.49843	1
"Coll0276"	0	2019	"102"	"TRUE"	82.18788	14.67019	1
"Coll0277"	0	2019	"103"	"TRUE"	84.22793	14.30253	1
"Coll0277"	0	2019	"104"	"TRUE"	51.03815	14.84077	1
"Coll0278"	0	2019	"105"	"TRUE"	80.87225	13.9965	1
"Coll0278"	0	2019	"106"	"TRUE"	56.24417	16.4532	1
"Coll0279"	0	2019	"107"	"TRUE"	66.85736	15.93145	1
"Coll0279"	0	2019	"108"	"TRUE"	75.30835	16.89873	1
"Coll0280"	0	2019	"109"	"TRUE"	66.9665	16.23393	1
"Coll0280"	0	2019	"110"	"TRUE"	52.30156	15.03518	1
"Coll0281"	0	2019	"111"	"TRUE"	52.63047	14.76075	1
"Coll0281"	0	2019	"112"	"TRUE"	47.20083	15.2983	1
"Coll0282"	0	2019	"113"	"TRUE"	57.94344	18.62144	1
"Coll0282"	0	2019	"114"	"TRUE"	57.23252	19.74744	1
"Coll0283"	0	2019	"115"	"TRUE"	114.51734	14.48109	0
"Coll0283"	0	2019	"116"	"TRUE"	90.86741	13.50732	0
"Coll0284"	0	2019	"117"	"TRUE"	68.77977	16.85387	1
"Coll0284"	0	2019	"118"	"TRUE"	86.77312	15.74958	1
"Coll0285"	0	2019	"119"	"TRUE"	32.15188	16.24709	1
"Coll0285"	0	2019	"120"	"TRUE"	48.36787	17.08364	1
"Coll0286"	0	2019	"121"	"TRUE"	48.49971	15.09626	1
"Coll0286"	0	2019	"122"	"TRUE"	70.81216	14.92955	1
"Coll0287"	0	2019	"123"	"TRUE"	80.68168	14.77422	1
"Coll0287"	0	2019	"124"	"TRUE"	75.21985	15.84185	1
"Coll0288"	0	2019	"125"	"TRUE"	53.20775	17.91277	1
"Coll0288"	0	2019	"126"	"TRUE"	79.00586	18.15233	1
"Coll0289"	0	2019	"127"	"TRUE"	69.05415	17.87334	1
"Coll0289"	0	2019	"128"	"TRUE"	73.8526	16.80827	1
"Coll0290"	0	2019	"129"	"TRUE"	66.18458	15.03734	0
"Coll0290"	0	2019	"130"	"TRUE"	95.43768	13.3514	0
"Coll0291"	0	2019	"131"	"TRUE"	88.83316	13.64586	1
"Coll0291"	0	2019	"132"	"TRUE"	106.1922	12.15119	1
"Coll0292"	0	2019	"133"	"TRUE"	61.90979	14.89335	1
"Coll0292"	0	2019	"134"	"TRUE"	60.78194	16.32619	0
"Coll0293"	0	2019	"135"	"TRUE"	97.16919	15.82386	1
"Coll0293"	0	2019	"136"	"TRUE"	69.5196	17.02601	1
"Coll0294"	0	2019	"137"	"TRUE"	51.06132	17.90027	1
"Coll0294"	0	2019	"138"	"TRUE"	49.64607	17.49707	1
"Coll0295"	0	2019	"139"	"TRUE"	90.12046	15.36519	1
"Coll0295"	0	2019	"140"	"TRUE"	64.18623	15.34177	1
"Coll0296"	0	2019	"141"	"TRUE"	35.55773	16.95269	1
"Coll0296"	0	2019	"142"	"TRUE"	52.2151	16.74663	1
"Coll0297"	0	2019	"143"	"TRUE"	85.27164	15.44503	1
"Coll0297"	0	2019	"144"	"TRUE"	90.78359	15.51137	1
"Coll0298"	0	2019	"145"	"TRUE"	56.86253	14.31088	1
"Coll0298"	0	2019	"146"	"TRUE"	69.54076	12.12889	1
"Coll0299"	0	2019	"147"	"TRUE"	86.0664	15.516	1
"Coll0299"	0	2019	"148"	"TRUE"	73.08287	13.21848	1
"Coll0300"	0	2019	"149"	"TRUE"	75.53938	15.9252	1
"Coll0300"	0	2019	"150"	"TRUE"	68.44872	16.70543	1
"Coll0301"	0	2019	"151"	"TRUE"	67.54304	17.1807	1
"Coll0301"	0	2019	"152"	"TRUE"	64.66936	18.01751	1
"Coll0302"	0	2019	"153"	"TRUE"	100.90756	16.1945	1
"Coll0302"	0	2019	"154"	"TRUE"	84.16057	14.97454	1
"Coll0303"	0	2019	"155"	"TRUE"	60.36725	18.47214	1
"Coll0303"	0	2019	"156"	"TRUE"	60.16104	17.55623	1
"Coll0304"	0	2019	"157"	"TRUE"	53.84573	16.86102	1
"Coll0304"	0	2019	"158"	"TRUE"	76.89513	16.78597	1
"Coll0305"	0	2019	"159"	"TRUE"	78.36085	17.07585	1
"Coll0305"	0	2019	"160"	"TRUE"	73.72312	16.24575	1
"Coll0306"	0	2019	"161"	"TRUE"	86.95943	17.24936	0
"Coll0306"	0	2019	"162"	"TRUE"	71.5961	17.69845	0
"Coll0307"	0	2019	"163"	"TRUE"	86.78387	16.38418	0
"Coll0307"	0	2019	"164"	"TRUE"	85.04378	16.83942	1
"Coll0308"	0	2019	"165"	"TRUE"	45.50738	14.8834	1
"Coll0308"	0	2019	"166"	"TRUE"	60.05024	16.47263	1
"Coll0309"	0	2019	"167"	"TRUE"	78.87932	14.42507	1
"Coll0309"	0	2019	"168"	"TRUE"	81.99991	15.4005	1
"Coll0310"	0	2019	"169"	"TRUE"	110.12963	13.54139	0
"Coll0310"	0	2019	"170"	"TRUE"	115.7338	13.87123	0
"Coll0311"	0	2019	"171"	"TRUE"	86.76764	14.58715	1
"Coll0311"	0	2019	"172"	"TRUE"	82.32733	12.1802	1
"Coll0312"	0	2019	"173"	"TRUE"	61.68561	15.03728	1
"Coll0312"	0	2019	"174"	"TRUE"	59.26331	15.96988	1
"Coll0313"	0	2019	"175"	"TRUE"	54.95621	15.62261	1
"Coll0313"	0	2019	"176"	"TRUE"	72.86712	15.51743	1
"Coll0314"	0	2019	"177"	"TRUE"	41.54964	16.24618	0
"Coll0314"	0	2019	"178"	"TRUE"	73.44718	15.3595	0
"Coll0315"	0	2019	"179"	"TRUE"	57.14671	17.22508	1
"Coll0315"	0	2019	"180"	"TRUE"	50.48153	16.70926	1
"Coll0316"	0	2019	"181"	"TRUE"	62.85779	13.06834	1
"Coll0316"	0	2019	"182"	"TRUE"	57.12788	12.33711	1
"Coll0317"	0	2019	"183"	"TRUE"	69.29719	16.29342	1
"Coll0317"	0	2019	"184"	"TRUE"	59.01203	16.22829	1
"Coll0318"	0	2019	"185"	"TRUE"	62.26229	15.3978	0
"Coll0318"	0	2019	"186"	"TRUE"	69.46884	14.29097	0
"Coll0319"	0	2019	"187"	"TRUE"	84.13927	13.97162	1
"Coll0319"	0	2019	"188"	"TRUE"	91.21036	13.53835	1
"Coll0320"	0	2019	"189"	"TRUE"	109.86656	14.31232	1
"Coll0320"	0	2019	"190"	"TRUE"	108.19704	14.58221	1
"Coll0321"	0	2019	"191"	"TRUE"	88.65376	15.81901	1
"Coll0321"	0	2019	"192"	"TRUE"	85.683	17.10394	1
"Coll0322"	0	2019	"193"	"TRUE"	64.32921	17.19176	1
"Coll0322"	0	2019	"194"	"TRUE"	75.54255	16.16019	1
"Coll0323"	0	2019	"195"	"TRUE"	116.18406	15.85191	0
"Coll0323"	0	2019	"196"	"TRUE"	76.56228	16.07085	0
"Coll0324"	0	2019	"197"	"TRUE"	68.05251	16.03855	1
"Coll0324"	0	2019	"198"	"TRUE"	72.07457	15.93072	0
"Coll0325"	0	2019	"199"	"TRUE"	31.55903	17.47023	1
"Coll0325"	0	2019	"200"	"TRUE"	47.04094	17.18043	1
"Coll0326"	0	2019	"201"	"TRUE"	50.64562	13.36142	1
"Coll0326"	0	2019	"202"	"TRUE"	65.51523	13.95927	1
"Coll0327"	0	2019	"203"	"TRUE"	84.70523	16.40088	1
"Coll0327"	0	2019	"204"	"TRUE"	102.43283	16.54609	1
"Coll0328"	0	2019	"205"	"TRUE"	99.72607	17.71809	1
"Coll0328"	0	2019	"206"	"TRUE"	76.9407	17.99914	1
"Coll0329"	0	2019	"207"	"TRUE"	51.45636	15.54174	1
"Coll0329"	0	2019	"208"	"TRUE"	56.71632	17.37907	1
"Coll0330"	0	2019	"209"	"TRUE"	59.59841	16.06636	1
"Coll0330"	0	2019	"210"	"TRUE"	76.56723	15.86841	1
"Coll0331"	0	2019	"211"	"TRUE"	55.43073	14.56614	1
"Coll0331"	0	2019	"212"	"TRUE"	67.16974	14.8978	1
"Coll0332"	0	2019	"213"	"TRUE"	94.25764	16.61987	1
"Coll0332"	0	2019	"214"	"TRUE"	87.02686	18.40665	1
"Coll0333"	0	2019	"215"	"TRUE"	54.36109	14.82503	1
"Coll0333"	0	2019	"216"	"TRUE"	61.54731	15.23268	1
"Coll0334"	0	2019	"217"	"TRUE"	73.59386	13.77907	1
"Coll0334"	0	2019	"218"	"TRUE"	89.21418	14.47944	1
"Coll0335"	0	2019	"219"	"TRUE"	78.66363	17.68734	0
"Coll0335"	0	2019	"220"	"TRUE"	92.19716	17.55671	0
"Coll0336"	0	2019	"221"	"TRUE"	55.6535	16.89804	1
"Coll0336"	0	2019	"222"	"TRUE"	62.7259	17.71987	1
"Coll0337"	0	2019	"223"	"TRUE"	99.81845	15.28044	1
"Coll0337"	0	2019	"224"	"TRUE"	51.21172	15.66965	1
"Coll0338"	0	2019	"225"	"TRUE"	92.23616	14.79515	1
"Coll0338"	0	2019	"226"	"TRUE"	85.23127	15.01187	1
"Coll0339"	0	2019	"227"	"TRUE"	67.85358	16.74796	1
"Coll0339"	0	2019	"228"	"TRUE"	68.99891	14.96765	1
"Coll0340"	0	2019	"229"	"TRUE"	63.17326	14.39283	1
"Coll0340"	0	2019	"230"	"TRUE"	58.49639	15.21673	1
"Coll0341"	0	2019	"231"	"TRUE"	68.20295	13.50931	1
"Coll0341"	0	2019	"232"	"TRUE"	51.56873	13.89657	1
"Coll0342"	0	2019	"233"	"TRUE"	82.76256	14.66645	1
"Coll0342"	0	2019	"234"	"TRUE"	71.23636	13.43191	1
"Coll0343"	0	2019	"235"	"TRUE"	58.59006	15.02298	1
"Coll0343"	0	2019	"236"	"TRUE"	80.8909	15.64255	1
"Coll0344"	0	2019	"237"	"TRUE"	102.37595	14.60071	1
"Coll0344"	0	2019	"238"	"TRUE"	89.37366	14.54306	1
"Coll0345"	0	2019	"239"	"TRUE"	62.44224	14.74804	1
"Coll0345"	0	2019	"240"	"TRUE"	47.65253	13.41885	1
"Coll0346"	0	2019	"241"	"TRUE"	71.94324	14.38415	1
"Coll0346"	0	2019	"242"	"TRUE"	89.47654	12.49787	1
"Coll0347"	0	2019	"243"	"TRUE"	57.95069	15.59493	1
"Coll0347"	0	2019	"244"	"TRUE"	58.68392	17.57669	1
"Coll0348"	0	2019	"245"	"TRUE"	73.70683	16.80447	1
"Coll0348"	0	2019	"246"	"TRUE"	87.07705	17.48929	0
"Coll0349"	0	2019	"247"	"TRUE"	72.49048	15.43424	1
"Coll0349"	0	2019	"248"	"TRUE"	70.51668	14.99276	1
"Coll0350"	0	2019	"249"	"TRUE"	97.03328	14.73582	1
"Coll0350"	0	2019	"250"	"TRUE"	66.69372	14.97874	1
"Coll0351"	0	2019	"251"	"TRUE"	79.65186	17.62587	1
"Coll0351"	0	2019	"252"	"TRUE"	77.18825	15.54582	1
"Coll0352"	0	2019	"253"	"TRUE"	81.9825	13.36725	1
"Coll0352"	0	2019	"254"	"TRUE"	57.56083	12.67861	1
"Coll0353"	0	2019	"255"	"TRUE"	74.02507	14.21719	1
"Coll0353"	0	2019	"256"	"TRUE"	55.28068	14.98193	1
"Coll0354"	0	2019	"257"	"TRUE"	86.89509	16.3208	1
"Coll0354"	0	2019	"258"	"TRUE"	80.63543	15.26999	1
"Coll0355"	0	2019	"259"	"TRUE"	98.06727	15.78064	1
"Coll0355"	0	2019	"260"	"TRUE"	92.79137	16.80851	1
