ind	year	plot	pathogen	trait1	trait2	trait3
Coll0268	2007	235	FALSE	90.4795406755027	19.4417299687998	0
Coll0268	2007	236	FALSE	81.2529754825371	17.8562402996677	0
Coll0269	2007	237	FALSE	83.4499827540522	17.2209876668152	0
Coll0269	2007	238	FALSE	90.4555091928406	16.7324200245556	0
Coll0270	2007	239	FALSE	95.9870491469615	20.397803505388	0
Coll0270	2007	240	FALSE	121.310235560288	18.8950233715545	0
Coll0271	2007	241	FALSE	82.6527573949275	21.7281409297201	0
Coll0271	2007	242	FALSE	105.130463228128	20.1160172278553	0
Coll0272	2007	243	FALSE	121.270259375701	19.1315588358209	0
Coll0272	2007	244	FALSE	113.786646733057	19.197104464918	0
Coll0273	2007	245	FALSE	125.079634574512	18.0804607570442	0
Coll0273	2007	246	FALSE	85.0978992840381	18.0471515280329	0
Coll0274	2007	247	FALSE	120.011195767946	19.1696774205831	0
Coll0274	2007	248	FALSE	137.036829270125	17.0580634101557	0
Coll0275	2007	249	FALSE	124.848150301002	21.2746892961583	0
Coll0275	2007	250	FALSE	125.980772051779	21.8032395646411	0
Coll0276	2007	251	FALSE	117.702660536498	17.8660956053065	0
Coll0276	2007	252	FALSE	130.952061828513	17.4100535108432	0
Coll0277	2007	253	FALSE	67.9478203670742	18.372536067101	0
Coll0277	2007	254	FALSE	107.655847424241	19.3986032556515	0
Coll0278	2007	255	FALSE	109.088627267134	20.2785477978553	0
Coll0278	2007	256	FALSE	91.3266187624014	19.5629466743747	0
Coll0279	2007	257	FALSE	97.9601921773081	20.7318140609062	0
Coll0279	2007	258	FALSE	83.5714871245145	20.6432186836201	0
Coll0280	2007	259	FALSE	68.5414384961196	20.0964268584195	0
Coll0280	2007	260	FALSE	79.5361061157766	20.6042586593122	0
Coll0281	2007	261	FALSE	64.973194288854	19.1333607676883	0
Coll0281	2007	262	FALSE	84.3339743459861	19.6084362138972	0
Coll0282	2007	263	FALSE	83.3178741849038	23.4296035253217	0
Coll0282	2007	264	FALSE	90.0660280491531	20.8274720151755	0
Coll0283	2007	265	FALSE	123.185565649686	17.4727389850933	0
Coll0283	2007	266	FALSE	80.6588064514597	18.1966005357162	0
Coll0284	2007	267	FALSE	82.9955458188148	20.19548691205	0
Coll0284	2007	268	FALSE	82.9252066535766	20.333890501565	0
Coll0285	2007	269	FALSE	62.2709329089433	19.8374022358173	0
Coll0285	2007	270	FALSE	82.2662230200969	19.6750222989043	0
Coll0286	2007	271	FALSE	94.8212624763658	18.5972112710259	0
Coll0286	2007	272	FALSE	101.784124650668	17.8400240840161	0
Coll0287	2007	273	FALSE	92.051109712063	21.0745111973016	0
Coll0287	2007	274	FALSE	130.696294292085	19.9951381113116	0
Coll0288	2007	275	FALSE	55.268340693522	22.5109589331815	0
Coll0288	2007	276	FALSE	75.7436489205902	23.0874413338932	0
Coll0289	2007	277	FALSE	122.012636530812	21.3440051617947	0
Coll0289	2007	278	FALSE	112.111099921119	21.8725916314071	0
Coll0290	2007	279	FALSE	100.763695745741	19.8647897669535	0
Coll0290	2007	280	FALSE	98.1750739833788	18.9948952817163	0
Coll0291	2007	281	FALSE	111.386869701738	15.9561362834024	0
Coll0291	2007	282	FALSE	102.454377849969	18.2103928516993	0
Coll0292	2007	283	FALSE	72.1940952017451	19.3629572519225	0
Coll0292	2007	284	FALSE	102.443147890218	18.5777561135059	0
Coll0293	2007	285	FALSE	109.897358525522	19.6845844586359	0
Coll0293	2007	286	FALSE	95.9369698789564	20.6029466873882	0
Coll0294	2007	287	FALSE	57.4617667749858	20.4095992804789	0
Coll0294	2007	288	FALSE	74.2495888009526	20.8016677258116	0
Coll0295	2007	289	FALSE	111.973249918656	20.5025176145387	0
Coll0295	2007	290	FALSE	118.591785349266	19.8526948043771	0
Coll0296	2007	291	FALSE	79.7657588112635	22.3859523294758	0
Coll0296	2007	292	FALSE	57.6347437519093	21.3627634127169	0
Coll0297	2007	293	FALSE	122.577362625034	19.1103769659722	0
Coll0297	2007	294	FALSE	133.530836169812	20.4480167644483	0
Coll0298	2007	295	FALSE	85.9539612701659	17.5723015757855	0
Coll0298	2007	296	FALSE	85.8857862025739	18.2972342329154	0
Coll0299	2007	297	FALSE	109.575200660445	19.377289797696	0
Coll0299	2007	298	FALSE	124.999045360281	18.5721416786726	0
Coll0300	2007	299	FALSE	99.8531805975103	21.7363203494626	0
Coll0300	2007	300	FALSE	100.319136895085	21.181631133487	0
Coll0226	2008	1	TRUE	84.4110350146803	15.8343914707747	1
Coll0226	2008	2	TRUE	76.8094038478128	16.1396849299341	1
Coll0227	2008	3	TRUE	109.108692795563	15.9677234885715	1
Coll0227	2008	4	TRUE	83.6548440827858	18.3290754875759	1
Coll0228	2008	5	TRUE	95.6535070142989	18.7556829460265	1
Coll0228	2008	6	TRUE	88.2737653354569	18.1219548938173	1
Coll0229	2008	7	TRUE	52.3990320162753	14.8712435243474	1
Coll0229	2008	8	TRUE	66.9316541187466	13.6145634758037	1
Coll0230	2008	9	TRUE	99.0490981542475	15.5348443924496	0
Coll0230	2008	10	TRUE	105.79901001493	16.8840928415869	1
Coll0231	2008	11	TRUE	20.9342360792037	16.5415838592264	1
Coll0231	2008	12	TRUE	41.7225066303208	17.3537023108975	1
Coll0232	2008	13	TRUE	116.904079591479	13.5234566064442	0
Coll0232	2008	14	TRUE	64.7688050132252	14.4665606835044	0
Coll0233	2008	15	TRUE	66.5690548492791	15.5234330758134	1
Coll0233	2008	16	TRUE	70.0698439114009	16.7402599194028	1
Coll0234	2008	17	TRUE	98.2060005835988	14.9635494701487	1
Coll0234	2008	18	TRUE	108.294611965936	13.7228436955037	1
Coll0235	2008	19	TRUE	91.0760538227689	16.3624134439427	1
Coll0235	2008	20	TRUE	74.5147252645577	16.4672622384888	1
Coll0236	2008	21	TRUE	97.2520564953734	15.338284114652	0
Coll0236	2008	22	TRUE	76.8041302143735	14.9581749311326	0
Coll0237	2008	23	TRUE	58.4246746368338	16.0171075215013	1
Coll0237	2008	24	TRUE	56.37477864482	17.0668906759543	1
Coll0238	2008	25	TRUE	110.441884131195	14.1234583974627	1
Coll0238	2008	26	TRUE	101.462633376675	15.0517229175373	1
Coll0239	2008	27	TRUE	72.5802072219655	16.6351180520316	1
Coll0239	2008	28	TRUE	63.9900553932513	17.517124277933	1
Coll0240	2008	29	TRUE	62.6395239261105	16.3273824846184	1
Coll0240	2008	30	TRUE	70.3996173052985	16.9187242359643	1
Coll0241	2008	31	TRUE	66.1621376619762	16.6892907550049	1
Coll0241	2008	32	TRUE	55.9968474433581	16.1437537544043	1
Coll0242	2008	33	TRUE	56.6068484796308	14.4226769877394	1
Coll0242	2008	34	TRUE	52.5587557842994	15.5784489765641	1
Coll0243	2008	35	TRUE	50.1991454967481	14.3742342013828	1
Coll0243	2008	36	TRUE	62.5346599921272	14.5037654389807	1
Coll0244	2008	37	TRUE	84.5712469086194	13.5199289669265	0
Coll0244	2008	38	TRUE	116.606501334945	14.5938048331804	0
Coll0245	2008	39	TRUE	66.1267359894755	14.6575865131531	1
Coll0245	2008	40	TRUE	80.8208357779465	14.2580056981388	1
Coll0246	2008	41	TRUE	70.9547627529624	15.6120727292995	1
Coll0246	2008	42	TRUE	69.3358478884316	16.2841080507881	1
Coll0247	2008	43	TRUE	57.2040520393603	15.7565353993522	1
Coll0247	2008	44	TRUE	58.8886156513515	16.9487778213136	1
Coll0248	2008	45	TRUE	64.0963489085311	15.3327560621586	1
Coll0248	2008	46	TRUE	90.349564072544	15.620618600475	1
Coll0249	2008	47	TRUE	64.8493641656179	16.8310032098151	1
Coll0249	2008	48	TRUE	67.9970465232031	18.1582602001558	1
Coll0250	2008	49	TRUE	118.10352366952	17.4781648149542	1
Coll0250	2008	50	TRUE	83.4085831138216	15.2415374404872	1
Coll0251	2008	51	TRUE	70.6893920420786	15.8644954972491	1
Coll0251	2008	52	TRUE	74.091393698582	15.5908588676574	1
Coll0252	2008	53	TRUE	74.3630638092823	13.5475858730116	1
Coll0252	2008	54	TRUE	94.6837622353114	15.3094457519242	1
Coll0253	2008	55	TRUE	71.5682198754433	17.8140889709232	1
Coll0253	2008	56	TRUE	84.0378220983119	17.1024614434868	1
Coll0254	2008	57	TRUE	71.0990203537315	17.0413076564039	1
Coll0254	2008	58	TRUE	79.5882551365759	16.1449473661197	1
Coll0255	2008	59	TRUE	87.4383756051481	13.6307361464742	1
Coll0255	2008	60	TRUE	124.282219703891	14.0781167020636	1
Coll0256	2008	61	TRUE	86.3159107954568	15.3255288605161	0
Coll0256	2008	62	TRUE	108.933213132875	15.057869419779	0
Coll0257	2008	63	TRUE	99.2845430329747	17.6396167347323	1
Coll0257	2008	64	TRUE	72.6491487116771	17.0383506709134	1
Coll0258	2008	65	TRUE	82.7700144904724	15.495245145948	1
Coll0258	2008	66	TRUE	67.3687948995959	16.5838427458331	1
Coll0259	2008	67	TRUE	56.1911485120655	16.4657360741525	1
Coll0259	2008	68	TRUE	49.9572402992745	16.1224485480192	1
Coll0260	2008	69	TRUE	53.0943258777615	14.3872951935734	1
Coll0260	2008	70	TRUE	47.7541871750416	13.8999291443948	1
Coll0261	2008	71	TRUE	101.647444006843	17.9248691050691	1
Coll0261	2008	72	TRUE	96.2111763205696	18.7890174680914	1
Coll0262	2008	73	TRUE	73.1741185683506	15.7437470997409	1
Coll0262	2008	74	TRUE	79.6199469312727	15.0969793869053	1
Coll0263	2008	75	TRUE	58.1213394630953	19.4318453249775	1
Coll0263	2008	76	TRUE	71.481898815492	18.1634980661813	1
Coll0264	2008	77	TRUE	75.7895651529367	16.6049456761034	1
Coll0264	2008	78	TRUE	85.0687832335285	17.5631692723705	1
Coll0265	2008	79	TRUE	71.2963353266568	16.0205690223643	1
Coll0265	2008	80	TRUE	83.8746814965691	15.0397310979902	1
Coll0266	2008	81	TRUE	67.8136716685853	16.003081379985	1
Coll0266	2008	82	TRUE	89.7328415824283	13.3956562689069	1
Coll0267	2008	83	TRUE	91.7509944691211	15.1705532051458	1
Coll0267	2008	84	TRUE	57.2505921764512	14.9153805411518	1
Coll0268	2008	85	TRUE	75.7178800757985	13.213941376728	1
Coll0268	2008	86	TRUE	68.9309124174143	13.5730784137944	1
Coll0269	2008	87	TRUE	70.9341485140077	14.2911392085877	0
Coll0269	2008	88	TRUE	88.9145961557669	13.4869605312091	0
Coll0270	2008	89	TRUE	78.1727080838184	15.7394713200858	1
Coll0270	2008	90	TRUE	50.3322392002827	15.1958222802235	1
Coll0271	2008	91	TRUE	44.472628228373	15.5284769822241	1
Coll0271	2008	92	TRUE	65.7941602410598	16.7649485678654	1
Coll0272	2008	93	TRUE	77.8636995953943	15.3415446242667	1
Coll0272	2008	94	TRUE	72.377344237561	14.1652578679275	1
Coll0273	2008	95	TRUE	68.9498798893166	15.2748805992513	1
Coll0273	2008	96	TRUE	93.5682938431668	14.7799276630493	1
Coll0274	2008	97	TRUE	129.314560783089	15.0301652042274	0
Coll0274	2008	98	TRUE	100.784721437201	13.3271041709731	0
Coll0275	2008	99	TRUE	93.3020416394341	17.6550432479464	0
Coll0275	2008	100	TRUE	108.333248986299	18.4359872262886	0
Coll0276	2008	101	TRUE	85.5828559229225	13.4984301785608	1
Coll0276	2008	102	TRUE	82.1878806689013	14.6701947963402	1
Coll0277	2008	103	TRUE	84.2279343431202	14.3025339774969	1
Coll0277	2008	104	TRUE	51.0381478420251	14.8407738271314	1
Coll0278	2008	105	TRUE	80.8722513730858	13.9964986158446	1
Coll0278	2008	106	TRUE	56.2441692742079	16.4532017901462	1
Coll0279	2008	107	TRUE	66.8573555368788	15.9314504805069	1
Coll0279	2008	108	TRUE	75.3083479396599	16.8987344402899	1
Coll0280	2008	109	TRUE	66.9665000324688	16.2339305675225	1
Coll0280	2008	110	TRUE	52.3015624889427	15.0351811060032	1
Coll0281	2008	111	TRUE	52.6304747892408	14.7607457481077	1
Coll0281	2008	112	TRUE	47.20083338674	15.2982977321453	1
Coll0282	2008	113	TRUE	57.9434381503641	18.6214429927299	1
Coll0282	2008	114	TRUE	57.2325167275999	19.7474352554894	1
Coll0283	2008	115	TRUE	114.517339850514	14.4810915414293	0
Coll0283	2008	116	TRUE	90.8674146292273	13.5073209022119	0
Coll0284	2008	117	TRUE	68.7797706164507	16.8538737379841	1
Coll0284	2008	118	TRUE	86.773117321541	15.7495839226313	1
Coll0285	2008	119	TRUE	32.1518759328909	16.2470865519476	1
Coll0285	2008	120	TRUE	48.3678719911295	17.0836418221703	1
Coll0286	2008	121	TRUE	48.4997063296999	15.096262599838	1
Coll0286	2008	122	TRUE	70.8121583711846	14.9295520066044	1
Coll0287	2008	123	TRUE	80.6816754552739	14.7742245130582	1
Coll0287	2008	124	TRUE	75.2198495425737	15.841849601468	1
Coll0288	2008	125	TRUE	53.2077458815362	17.9127699544622	1
Coll0288	2008	126	TRUE	79.0058551213205	18.1523341556172	1
Coll0289	2008	127	TRUE	69.054153456229	17.8733414651583	1
Coll0289	2008	128	TRUE	73.8525966070363	16.8082720993191	1
Coll0290	2008	129	TRUE	66.1845840618515	15.0373382355387	0
Coll0290	2008	130	TRUE	95.4376793035068	13.3513989075742	0
Coll0291	2008	131	TRUE	88.8331607631951	13.6458622025532	1
Coll0291	2008	132	TRUE	106.192195709907	12.1511918799875	1
Coll0292	2008	133	TRUE	61.9097911055939	14.893345306462	1
Coll0292	2008	134	TRUE	60.7819418835596	16.3261893711778	0
Coll0293	2008	135	TRUE	97.1691882066848	15.823859304867	1
Coll0293	2008	136	TRUE	69.5195983794842	17.0260139779967	1
Coll0294	2008	137	TRUE	51.0613206878602	17.9002725686024	1
Coll0294	2008	138	TRUE	49.6460724134406	17.4970657474637	1
Coll0295	2008	139	TRUE	90.1204577585675	15.3651916748607	1
Coll0295	2008	140	TRUE	64.1862322629812	15.3417736562275	1
Coll0296	2008	141	TRUE	35.5577274481123	16.9526944114436	1
Coll0296	2008	142	TRUE	52.2151007148	16.7466262226315	1
Coll0297	2008	143	TRUE	85.2716373520522	15.4450306183885	1
Coll0297	2008	144	TRUE	90.783592589071	15.5113749448505	1
Coll0298	2008	145	TRUE	56.8625280817529	14.3108797695291	1
Coll0298	2008	146	TRUE	69.540758502859	12.128894213655	1
Coll0299	2008	147	TRUE	86.0663980053776	15.5159993360255	1
Coll0299	2008	148	TRUE	73.0828732614693	13.2184765112416	1
Coll0300	2008	149	TRUE	75.5393831352155	15.9251964027099	1
Coll0300	2008	150	TRUE	68.4487196662544	16.7054285457308	1
Coll0301	2008	151	TRUE	67.5430403638087	17.180700926661	1
Coll0301	2008	152	TRUE	64.6693648728458	18.0175101011776	1
Coll0302	2008	153	TRUE	100.907561069242	16.1944955972102	1
Coll0302	2008	154	TRUE	84.160565018079	14.974543917412	1
Coll0303	2008	155	TRUE	60.3672520207922	18.4721383029925	1
Coll0303	2008	156	TRUE	60.1610409611372	17.5562277286268	1
Coll0304	2008	157	TRUE	53.8457312859525	16.8610150306222	1
Coll0304	2008	158	TRUE	76.8951337769088	16.7859697801435	1
Coll0305	2008	159	TRUE	78.3608531862687	17.075846082908	1
Coll0305	2008	160	TRUE	73.7231197857637	16.2457477293882	1
Coll0306	2008	161	TRUE	86.9594304652354	17.2493560189767	0
Coll0306	2008	162	TRUE	71.5961023087395	17.6984454219164	0
Coll0307	2008	163	TRUE	86.7838724857719	16.3841797734693	0
Coll0307	2008	164	TRUE	85.0437788059729	16.8394194156892	1
Coll0308	2008	165	TRUE	45.5073753987604	14.8834001683048	1
Coll0308	2008	166	TRUE	60.0502382920388	16.4726322678109	1
Coll0309	2008	167	TRUE	78.8793161661295	14.425072511254	1
Coll0309	2008	168	TRUE	81.9999143021893	15.4004998452851	1
Coll0310	2008	169	TRUE	110.129626693157	13.5413931252888	0
Coll0310	2008	170	TRUE	115.733795664354	13.871227427874	0
Coll0311	2008	171	TRUE	86.7676420694168	14.5871452504981	1
Coll0311	2008	172	TRUE	82.3273256216987	12.1802009045321	1
Coll0312	2008	173	TRUE	61.6856115760804	15.03727993596	1
Coll0312	2008	174	TRUE	59.2633142253258	15.969884082613	1
Coll0313	2008	175	TRUE	54.9562052663144	15.6226115577487	1
Coll0313	2008	176	TRUE	72.867123943111	15.5174272749296	1
Coll0314	2008	177	TRUE	41.5496413835097	16.2461809279936	0
Coll0314	2008	178	TRUE	73.4471773139862	15.3594967015007	0
Coll0315	2008	179	TRUE	57.1467085394852	17.2250843940743	1
Coll0315	2008	180	TRUE	50.481534304683	16.7092589628623	1
Coll0316	2008	181	TRUE	62.8577900603313	13.0683427903321	1
Coll0316	2008	182	TRUE	57.1278847190469	12.3371148958381	1
Coll0317	2008	183	TRUE	69.2971928528635	16.2934206728464	1
Coll0317	2008	184	TRUE	59.0120253374397	16.2282934827052	1
Coll0318	2008	185	TRUE	62.2622895891048	15.3978045621553	0
Coll0318	2008	186	TRUE	69.4688423047329	14.2909741804132	0
Coll0319	2008	187	TRUE	84.1392737275445	13.9716204364912	1
Coll0319	2008	188	TRUE	91.2103633732164	13.5383486329027	1
Coll0320	2008	189	TRUE	109.866563653901	14.3123159277442	1
Coll0320	2008	190	TRUE	108.197035803107	14.5822110191884	1
Coll0321	2008	191	TRUE	88.6537581245738	15.8190146160321	1
Coll0321	2008	192	TRUE	85.6830033030768	17.103943565209	1
Coll0322	2008	193	TRUE	64.3292114597881	17.1917589351343	1
Coll0322	2008	194	TRUE	75.5425525766188	16.1601874194613	1
Coll0323	2008	195	TRUE	116.184062477062	15.8519088224429	0
Coll0323	2008	196	TRUE	76.5622830911701	16.0708509869969	0
Coll0324	2008	197	TRUE	68.0525144329434	16.0385512155569	1
Coll0324	2008	198	TRUE	72.0745747646912	15.9307202950339	0
Coll0325	2008	199	TRUE	31.559027410623	17.4702269681158	1
Coll0325	2008	200	TRUE	47.0409400977086	17.1804319846867	1
Coll0326	2008	201	TRUE	50.6456164253497	13.3614201335143	1
Coll0326	2008	202	TRUE	65.5152252600365	13.9592727928623	1
Coll0327	2008	203	TRUE	84.7052333362043	16.4008779473297	1
Coll0327	2008	204	TRUE	102.432833079814	16.5460871691218	1
Coll0328	2008	205	TRUE	99.7260716554867	17.7180943777155	1
Coll0328	2008	206	TRUE	76.9406987340578	17.9991364500678	1
Coll0329	2008	207	TRUE	51.4563603777258	15.5417366054488	1
Coll0329	2008	208	TRUE	56.7163228475206	17.3790728217593	1
Coll0330	2008	209	TRUE	59.5984142245187	16.0663620024743	1
Coll0330	2008	210	TRUE	76.5672270863778	15.8684056748643	1
Coll0331	2008	211	TRUE	55.4307337814477	14.5661439094044	1
Coll0331	2008	212	TRUE	67.1697444549892	14.8977966371269	1
Coll0332	2008	213	TRUE	94.2576355023296	16.61986641699	1
Coll0332	2008	214	TRUE	87.0268576997273	18.4066451635983	1
Coll0333	2008	215	TRUE	54.361087553466	14.8250289352965	1
Coll0333	2008	216	TRUE	61.5473141353658	15.2326785073267	1
Coll0334	2008	217	TRUE	73.593855538986	13.7790655545645	1
Coll0334	2008	218	TRUE	89.2141776877772	14.4794420732743	1
Coll0335	2008	219	TRUE	78.6636298384011	17.6873431336796	0
Coll0335	2008	220	TRUE	92.1971581713196	17.5567061715912	0
Coll0336	2008	221	TRUE	55.6535018771329	16.8980408359359	1
Coll0336	2008	222	TRUE	62.7259032958467	17.7198736629395	1
Coll0337	2008	223	TRUE	99.8184462384504	15.2804399511565	1
Coll0337	2008	224	TRUE	51.2117160908766	15.6696533083123	1
Coll0338	2008	225	TRUE	92.2361590229989	14.7951456732517	1
Coll0338	2008	226	TRUE	85.2312715115911	15.011868806266	1
Coll0339	2008	227	TRUE	67.8535814290331	16.7479566768559	1
Coll0339	2008	228	TRUE	68.9989135484759	14.9676481837713	1
Coll0340	2008	229	TRUE	63.1732606650823	14.3928306926158	1
Coll0340	2008	230	TRUE	58.4963864799203	15.2167332225525	1
Coll0341	2008	231	TRUE	68.2029480168921	13.5093127796901	1
Coll0341	2008	232	TRUE	51.5687310550242	13.8965701727366	1
Coll0342	2008	233	TRUE	82.7625610399967	14.6664496349547	1
Coll0342	2008	234	TRUE	71.2363617127204	13.4319142611805	1
Coll0343	2008	235	TRUE	58.5900562098531	15.0229821269096	1
Coll0343	2008	236	TRUE	80.8909015838731	15.6425537455385	1
Coll0344	2008	237	TRUE	102.375948271465	14.6007052074935	1
Coll0344	2008	238	TRUE	89.3736550220883	14.5430593362067	1
Coll0345	2008	239	TRUE	62.4422361980262	14.7480406526447	1
Coll0345	2008	240	TRUE	47.6525312183617	13.418854549176	1
Coll0346	2008	241	TRUE	71.943242487601	14.3841498888798	1
Coll0346	2008	242	TRUE	89.4765390779512	12.4978748346364	1
Coll0347	2008	243	TRUE	57.9506887807583	15.59492651269	1
Coll0347	2008	244	TRUE	58.6839242088527	17.5766850300545	1
Coll0348	2008	245	TRUE	73.7068320938941	16.8044679787351	1
Coll0348	2008	246	TRUE	87.0770543386341	17.4892858862548	0
Coll0349	2008	247	TRUE	72.4904846533739	15.4342426569201	1
Coll0349	2008	248	TRUE	70.5166760249828	14.9927581299072	1
Coll0350	2008	249	TRUE	97.0332796882048	14.7358241594863	1
Coll0350	2008	250	TRUE	66.693724131904	14.9787355541234	1
Coll0351	2008	251	TRUE	79.6518634612364	17.6258687040321	1
Coll0351	2008	252	TRUE	77.18824562118	15.5458238488337	1
Coll0352	2008	253	TRUE	81.9825017083816	13.3672498819162	1
Coll0352	2008	254	TRUE	57.5608324915924	12.6786052925252	1
Coll0353	2008	255	TRUE	74.0250725354934	14.2171856945332	1
Coll0353	2008	256	TRUE	55.2806762440815	14.9819264094404	1
Coll0354	2008	257	TRUE	86.895091276297	16.3208010155148	1
Coll0354	2008	258	TRUE	80.6354256901151	15.2699897416545	1
Coll0355	2008	259	TRUE	98.0672691520101	15.7806438477327	1
Coll0355	2008	260	TRUE	92.7913659305294	16.8085128369202	1
Coll0356	2008	261	TRUE	75.4224050720195	14.5224521816152	1
Coll0356	2008	262	TRUE	68.4127671200194	13.8161969677808	1
Coll0357	2008	263	TRUE	78.462564677889	14.1929115740059	1
Coll0357	2008	264	TRUE	76.0952625478278	11.9400549884573	1
Coll0358	2008	265	TRUE	40.7258790624376	15.7604330549234	1
Coll0358	2008	266	TRUE	41.8520774095051	16.1397912740528	1
Coll0359	2008	267	TRUE	80.9008553078568	16.1405646808423	0
Coll0359	2008	268	TRUE	56.7661820375242	17.206103800943	0
Coll0360	2008	269	TRUE	42.6558773853415	15.8467366013934	1
Coll0360	2008	270	TRUE	39.0416949163786	15.365379245897	1
Coll0361	2008	271	TRUE	71.9396239699587	15.3769756918908	1
Coll0361	2008	272	TRUE	85.416175295184	13.7577570974442	1
Coll0362	2008	273	TRUE	55.5476309224113	16.915774346996	1
Coll0362	2008	274	TRUE	81.7973773744765	16.5470316908929	1
Coll0363	2008	275	TRUE	72.2439382265169	12.7306051945017	1
Coll0363	2008	276	TRUE	97.3428864442826	11.51658211773	1
Coll0364	2008	277	TRUE	59.4131790180971	14.8058266857184	1
Coll0364	2008	278	TRUE	55.3312772503586	14.5535091772869	1
Coll0365	2008	279	TRUE	78.962975331845	16.4475122675243	0
Coll0365	2008	280	TRUE	79.703601386532	15.4543205994594	0
Coll0366	2008	281	TRUE	56.8098972874204	14.6090407079076	1
Coll0366	2008	282	TRUE	76.8057331660742	13.793089522137	1
Coll0367	2008	283	TRUE	86.7771431700577	15.1866927778296	1
Coll0367	2008	284	TRUE	86.8696147045598	13.8984017211144	1
Coll0368	2008	285	TRUE	60.609779983487	15.798702215134	1
Coll0368	2008	286	TRUE	63.309485474355	15.3478194851376	1
Coll0369	2008	287	TRUE	66.9730688203161	16.5895749721923	1
Coll0369	2008	288	TRUE	57.6207298946973	14.8930781827587	1
Coll0370	2008	289	TRUE	63.1504267561365	15.1796824183535	1
Coll0370	2008	290	TRUE	63.1331217625873	16.074059713805	1
Coll0371	2008	291	TRUE	97.5647375660595	16.2719037400948	1
Coll0371	2008	292	TRUE	110.916921333653	16.4986392258098	1
Coll0372	2008	293	TRUE	68.2655719370474	17.6625289188316	1
Coll0372	2008	294	TRUE	63.9917577609195	17.9872759434031	1
Coll0373	2008	295	TRUE	60.4287091042091	16.4132721918337	1
Coll0373	2008	296	TRUE	91.633974625058	16.4363862229379	0
Coll0374	2008	297	TRUE	77.2751279474395	16.4398840460321	1
Coll0374	2008	298	TRUE	97.4860460708188	16.8472303196873	1
Coll0375	2008	299	TRUE	79.5928423259778	16.6246965937523	1
Coll0375	2008	300	TRUE	87.0164429899034	16.9517367580493	1
Coll0301	2009	1	FALSE	83.8530458420322	23.0022972054406	0
Coll0301	2009	2	FALSE	92.9831312429531	21.7308299109619	0
Coll0302	2009	3	FALSE	106.207629738552	19.7359390288969	0
Coll0302	2009	4	FALSE	88.285740271281	20.6667037404432	0
Coll0303	2009	5	FALSE	66.4793844713771	22.1401727797665	0
Coll0303	2009	6	FALSE	67.4687729981244	20.5534010090078	0
Coll0304	2009	7	FALSE	69.6269970755919	19.1670227404115	0
Coll0304	2009	8	FALSE	47.1114267255985	19.7071825160565	0
Coll0305	2009	9	FALSE	62.0840807708533	19.5791405982839	0
Coll0305	2009	10	FALSE	29.008046999481	20.568255213284	0
Coll0306	2009	11	FALSE	91.0046123245316	20.1031705996786	0
Coll0306	2009	12	FALSE	77.0199259709083	20.7523840842499	0
Coll0307	2009	13	FALSE	59.371799046279	19.1951358277526	0
Coll0307	2009	14	FALSE	115.44645523069	19.3966416304889	0
Coll0308	2009	15	FALSE	71.3303907090542	18.7723008366574	0
Coll0308	2009	16	FALSE	60.7578476861366	18.7675957283026	0
Coll0309	2009	17	FALSE	102.608984163284	19.2671448595337	0
Coll0309	2009	18	FALSE	97.0841967123264	18.5938380917661	0
Coll0310	2009	19	FALSE	112.295154563772	17.5429584945944	0
Coll0310	2009	20	FALSE	148.916272130008	18.1026823309941	0
Coll0311	2009	21	FALSE	74.5434121086887	16.3281382401234	0
Coll0311	2009	22	FALSE	107.026656247278	16.4269588954485	0
Coll0312	2009	23	FALSE	66.9075806958152	18.8332851262103	0
Coll0312	2009	24	FALSE	87.441500933967	18.4593316025242	0
Coll0313	2009	25	FALSE	98.9217083678655	18.996477791311	0
Coll0313	2009	26	FALSE	110.158540786939	18.9870050769564	0
Coll0314	2009	27	FALSE	77.1518010211693	18.3467957489538	0
Coll0314	2009	28	FALSE	77.326575447602	19.6568218737054	0
Coll0315	2009	29	FALSE	92.6353118790536	19.7149956199266	0
Coll0315	2009	30	FALSE	90.1088348590651	19.444086506886	0
Coll0316	2009	31	FALSE	74.299771136246	14.2340775237878	0
Coll0316	2009	32	FALSE	92.0009775129192	15.8352534867713	0
Coll0317	2009	33	FALSE	125.868499015616	19.6787946645273	0
Coll0317	2009	34	FALSE	82.5629800251597	19.0946118113644	0
Coll0318	2009	35	FALSE	56.8479725038707	17.9015503105877	0
Coll0318	2009	36	FALSE	58.5059502951314	17.3375736205333	0
Coll0319	2009	37	FALSE	87.1185560005569	18.681752050783	0
Coll0319	2009	38	FALSE	99.1227465722443	17.4506897160077	0
Coll0320	2009	39	FALSE	128.186090698227	18.7158267460419	0
Coll0320	2009	40	FALSE	106.114215878147	19.5925576411308	0
Coll0321	2009	41	FALSE	95.0221258964321	20.7356790939101	0
Coll0321	2009	42	FALSE	132.908532734105	20.2984065718523	0
Coll0322	2009	43	FALSE	76.9444995877061	20.6080747849414	0
Coll0322	2009	44	FALSE	67.5232813391118	19.9670026539182	0
Coll0323	2009	45	FALSE	87.8087436761078	18.804672340209	0
Coll0323	2009	46	FALSE	85.5170957331284	19.055541215445	0
Coll0324	2009	47	FALSE	111.754365539224	19.4136774878491	0
Coll0324	2009	48	FALSE	98.9145452386653	20.5553077642015	0
Coll0325	2009	49	FALSE	60.8114079244298	20.3160578698008	0
